Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,Passenger_Departure_Diff,day_cos,Passenger_Arrival_Lag7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2024-04-06,Huamak,Train,4193.0,-2232.0,-0.2225209339563146,6165.0,613.452990398234,6361.428571428572,539.7168569854399,0.0
2024-04-07,Huamak,Train,3698.0,-495.0,0.6234898018587334,5017.0,1003.4790908206586,5957.0,900.5470559609691,0.0
2024-04-08,Huamak,Train,3798.0,100.0,1.0,6752.0,1338.2735680185563,5734.857142857143,1233.4195594053897,0.0
2024-04-09,Huamak,Train,5856.0,2058.0,0.6234898018587336,6672.0,1481.0540647988269,5356.142857142857,1376.3106999718962,1.0
2024-04-10,Huamak,Train,5543.0,-313.0,-0.22252093395631434,6626.0,1408.731344153308,5250.0,1290.4576707509593,1.0
2024-04-11,Huamak,Train,5299.0,-244.0,-0.900968867902419,6585.0,1318.067777721106,5118.714285714285,1189.3933627814504,1.0
2024-04-12,Huamak,Train,4064.0,-1235.0,-0.9009688679024191,6575.0,1197.3110746684845,4973.142857142857,1075.0053377497604,0.0
2024-04-13,Huamak,Train,3934.0,-130.0,-0.2225209339563146,4260.0,1013.5806872290964,4635.857142857143,899.6424157355453,0.0
2024-04-14,Huamak,Train,4039.0,105.0,0.6234898018587334,3600.0,1003.0885162479774,4598.857142857143,925.8362757657653,0.0
2024-04-15,Huamak,Train,3904.0,-135.0,1.0,3749.0,900.0401578342387,4647.571428571428,878.2863726490145,0.0
2024-04-16,Huamak,Train,3224.0,-680.0,0.6234898018587336,6013.0,817.1380952242167,4662.714285714285,861.9593405503043,0.0
2024-04-17,Huamak,Train,5247.0,2023.0,-0.22252093395631434,5842.0,964.732506720807,4286.714285714285,828.0679751255899,1.0
2024-04-18,Huamak,Train,5577.0,330.0,-0.900968867902419,5611.0,821.6085848301922,4244.428571428572,757.7991944094713,1.0
2024-04-19,Huamak,Train,5810.0,233.0,-0.9009688679024191,4463.0,807.4754603377266,4284.142857142857,826.452545234046,1.0
2024-04-20,Huamak,Train,3968.0,-1842.0,-0.2225209339563146,4394.0,939.9834598342177,4533.571428571428,995.1899076964995,0.0
2024-04-21,Huamak,Train,3572.0,-396.0,0.6234898018587334,4224.0,975.184549078741,4538.428571428572,991.8532917629336,0.0
2024-04-22,Huamak,Train,6277.0,2705.0,1.0,4194.0,1058.0996667431236,4471.714285714285,1045.3099563105297,1.0
2024-04-23,Huamak,Train,6254.0,-23.0,0.6234898018587336,2960.0,1246.5046940870106,4810.714285714285,1203.3527765214617,1.0
2024-04-24,Huamak,Train,6186.0,-68.0,-0.22252093395631434,5059.0,1124.8876557662234,5243.571428571428,1075.654972120527,1.0
2024-04-25,Huamak,Train,6349.0,163.0,-0.900968867902419,5552.0,1211.171314216507,5377.714285714285,1133.1667594674198,1.0
2024-04-26,Huamak,Train,6570.0,221.0,-0.9009688679024191,5672.0,1269.1333938670741,5488.0,1191.84325031999,1.0
2024-04-27,Huamak,Train,4156.0,-2414.0,-0.2225209339563146,3890.0,1313.682827560959,5596.571428571428,1258.800203519579,0.0
2024-04-28,Huamak,Train,3553.0,-603.0,0.6234898018587334,3419.0,1271.9383408236135,5623.428571428572,1219.6597691081447,0.0
2024-04-29,Huamak,Train,6142.0,2589.0,1.0,6184.0,1245.0887327339108,5620.714285714285,1224.9954713230109,1.0
2024-04-30,Huamak,Train,6610.0,468.0,0.6234898018587336,6374.0,1243.3427294423393,5601.428571428572,1213.9541255943736,1.0
2024-05-01,Huamak,Train,4243.0,-2367.0,-0.22252093395631434,6376.0,1293.691028101555,5652.285714285715,1252.688404231163,0.0
2024-05-02,Huamak,Train,6309.0,2066.0,-0.900968867902419,6349.0,1344.7310582594598,5374.714285714285,1327.7351284908298,1.0
2024-05-03,Huamak,Train,6624.0,315.0,-0.9009688679024191,6361.0,1341.2179432995067,5369.0,1322.9205065561027,1.0
2024-05-04,Huamak,Train,5463.0,-1161.0,-0.2225209339563146,4094.0,1378.1481190696538,5376.714285714285,1331.2224600325922,0.0
2024-05-05,Huamak,Train,3531.0,-1932.0,0.6234898018587334,3514.0,1325.3173025283184,5563.428571428572,1218.3448960430983,0.0
2024-05-06,Huamak,Train,3857.0,326.0,1.0,6161.0,1279.3551016783658,5560.285714285715,1224.4086619378982,0.0
2024-05-07,Huamak,Train,5518.0,1661.0,0.6234898018587336,6780.0,1395.9761220498456,5233.857142857143,1342.3835056311104,1.0
2024-05-08,Huamak,Train,6271.0,753.0,-0.22252093395631434,4264.0,1329.7757777338297,5077.857142857143,1213.0249280993671,1.0
2024-05-09,Huamak,Train,6223.0,-48.0,-0.900968867902419,6320.0,1364.8746846366123,5367.571428571428,1222.541050046013,1.0
2024-05-10,Huamak,Train,5692.0,-531.0,-0.9009688679024191,6630.0,1394.4793361852321,5355.285714285715,1211.8892570810922,0.0
2024-05-11,Huamak,Train,4116.0,-1576.0,-0.2225209339563146,4470.0,1321.014995769392,5222.142857142857,1094.8139002545001,0.0
2024-05-12,Huamak,Train,3720.0,-396.0,0.6234898018587334,3708.0,1363.8516362545724,5029.714285714285,1161.75466633963,0.0
2024-05-13,Huamak,Train,6217.0,2497.0,1.0,3682.0,1394.881237477462,5056.714285714285,1122.6566281645978,1.0
2024-05-14,Huamak,Train,6257.0,40.0,0.6234898018587336,6420.0,1223.8571150649989,5393.857142857143,1054.627806159025,1.0
2024-05-15,Huamak,Train,6171.0,-86.0,-0.22252093395631434,6449.0,1216.6851140153933,5499.428571428572,1104.9152089855604,1.0
2024-05-16,Huamak,Train,6217.0,46.0,-0.900968867902419,6556.0,1205.2459934643587,5485.142857142857,1093.867973229461,1.0
2024-05-17,Huamak,Train,6372.0,155.0,-0.9009688679024191,5994.0,1173.9190367150068,5484.285714285715,1093.1955778489764,1.0
2024-05-18,Huamak,Train,4125.0,-2247.0,-0.2225209339563146,4126.0,1214.6684046822477,5581.428571428572,1143.7725381594025,0.0
2024-05-19,Huamak,Train,2109.0,-2016.0,0.6234898018587334,3551.0,1203.7641558283442,5582.714285714285,1141.8541521411075,0.0
2024-05-20,Huamak,Train,6123.0,4014.0,1.0,5994.0,1249.996723805224,5352.571428571428,1635.502558557341,1.0
2024-05-21,Huamak,Train,6605.0,482.0,0.6234898018587336,6355.0,1272.869573986642,5339.142857142857,1627.5888535470087,1.0
2024-05-22,Huamak,Train,3523.0,-3082.0,-0.22252093395631434,6349.0,1292.7365584386448,5388.857142857143,1665.1779112726858,0.0
2024-05-23,Huamak,Train,6067.0,2544.0,-0.900968867902419,6304.0,1458.0739578864502,5010.571428571428,1756.1738578647673,1.0
2024-05-24,Huamak,Train,6229.0,162.0,-0.9009688679024191,6437.0,1459.8978764022506,4989.142857142857,1739.838922484055,1.0
2024-05-25,Huamak,Train,4103.0,-2126.0,-0.2225209339563146,4181.0,1470.031275987332,4968.714285714285,1721.6400818488669,0.0
2024-05-26,Huamak,Train,3537.0,-566.0,0.6234898018587334,3390.0,1471.2573340028364,4965.571428571428,1723.4561068913113,0.0
2024-05-27,Huamak,Train,6372.0,2835.0,1.0,6306.0,1473.1636510778883,5169.571428571428,1379.0884498033286,1.0
2024-05-28,Huamak,Train,6432.0,60.0,0.6234898018587336,6542.0,1488.6904440128676,5205.142857142857,1410.6299335842139,1.0
2024-05-29,Huamak,Train,6453.0,21.0,-0.22252093395631434,3562.0,1494.72647601333,5180.428571428572,1383.2668888230792,1.0
2024-05-30,Huamak,Train,6570.0,117.0,-0.900968867902419,6319.0,1334.4960882384746,5599.0,1233.3232882473735,1.0
2024-05-31,Huamak,Train,6809.0,239.0,-0.9009688679024191,6510.0,1359.0353021098947,5670.857142857143,1278.944281894428,1.0
2024-06-01,Huamak,Train,4495.0,-2314.0,-0.2225209339563146,4171.0,1408.279429794006,5753.714285714285,1338.5302529622604,0.0
2024-06-02,Huamak,Train,3928.0,-567.0,0.6234898018587334,3381.0,1311.3622506313538,5809.714285714285,1264.0893579023113,0.0
2024-06-03,Huamak,Train,3586.0,-342.0,1.0,6431.0,1116.266203956392,5865.571428571428,1150.4571348153697,0.0
2024-06-04,Huamak,Train,6756.0,3170.0,0.6234898018587336,6584.0,1395.1860944315713,5467.571428571428,1400.7413343348837,1.0
2024-06-05,Huamak,Train,6658.0,-98.0,-0.22252093395631434,6484.0,1417.2770505780516,5513.857142857143,1442.6472690360335,1.0
2024-06-06,Huamak,Train,6399.0,-259.0,-0.900968867902419,6588.0,1448.9286518304552,5543.142857142857,1466.7683785078195,1.0
2024-06-07,Huamak,Train,6657.0,258.0,-0.9009688679024191,6937.0,1443.5336768466673,5518.714285714285,1448.1215089770221,1.0
2024-06-08,Huamak,Train,4435.0,-2222.0,-0.2225209339563146,4744.0,1427.4977941772574,5497.0,1426.5279527580187,0.0
2024-06-09,Huamak,Train,3871.0,-564.0,0.6234898018587334,4020.0,1461.3255072348604,5488.428571428572,1433.7141576040426,0.0
2024-06-10,Huamak,Train,6554.0,2683.0,1.0,3614.0,1509.2633807195273,5480.285714285715,1444.1774722756743,1.0
2024-06-11,Huamak,Train,7502.0,948.0,0.6234898018587336,6755.0,1287.3347697952481,5904.285714285715,1212.4358009513494,1.0
2024-06-12,Huamak,Train,6650.0,-852.0,-0.22252093395631434,6754.0,1336.6225916020296,6010.857142857143,1327.1382028725473,1.0
2024-06-13,Huamak,Train,6302.0,-348.0,-0.900968867902419,6538.0,1325.8891176795012,6009.714285714285,1326.4913260535113,1.0
2024-06-14,Huamak,Train,6657.0,355.0,-0.9009688679024191,6828.0,1352.213722893288,5995.857142857143,1322.2467531404425,1.0
2024-06-15,Huamak,Train,4428.0,-2229.0,-0.2225209339563146,4448.0,1351.1602421622586,5995.857142857143,1322.2467531404425,0.0
2024-06-16,Huamak,Train,3533.0,-895.0,0.6234898018587334,3762.0,1334.8880102839987,5994.857142857143,1323.6258822607097,0.0
2024-06-17,Huamak,Train,6127.0,2594.0,1.0,6650.0,1426.3633077565687,5946.571428571428,1416.8958862177983,1.0
2024-06-18,Huamak,Train,6517.0,390.0,0.6234898018587336,7157.0,1400.5230995527806,5885.571428571428,1395.4152138512711,1.0
2024-06-19,Huamak,Train,6502.0,-15.0,-0.22252093395631434,6628.0,1324.7444317768568,5744.857142857143,1247.020372537588,1.0
2024-06-20,Huamak,Train,6761.0,259.0,-0.900968867902419,6853.0,1314.8196327506846,5723.714285714285,1230.2581997675181,1.0
2024-06-21,Huamak,Train,7146.0,385.0,-0.9009688679024191,6817.0,1285.655437806679,5789.285714285715,1277.5406991932632,1.0
2024-06-22,Huamak,Train,5811.0,-1335.0,-0.2225209339563146,4532.0,1302.1682833240934,5859.142857142857,1344.5102489470955,0.0
2024-06-23,Huamak,Train,4540.0,-1271.0,0.6234898018587334,3450.0,1191.565836560078,6056.714285714285,1192.1376758139986,0.0
2024-06-24,Huamak,Train,6416.0,1876.0,1.0,6111.0,818.8058087122521,6200.571428571428,847.8971748081119,1.0
2024-06-25,Huamak,Train,6787.0,371.0,0.6234898018587336,6497.0,885.0381213204586,6241.857142857143,850.7489697459332,1.0
2024-06-26,Huamak,Train,6341.0,-446.0,-0.22252093395631434,6522.0,900.9416766705127,6280.428571428572,871.1779108660345,1.0
2024-06-27,Huamak,Train,6564.0,223.0,-0.900968867902419,6606.0,915.3171451417511,6257.428571428572,866.4657825793868,1.0
2024-06-28,Huamak,Train,7069.0,505.0,-0.9009688679024191,6936.0,926.261636389842,6229.285714285715,850.4347347652234,1.0
2024-06-29,Huamak,Train,4801.0,-2268.0,-0.2225209339563146,5487.0,955.7992666324903,6218.285714285715,836.9929737430274,0.0
2024-06-30,Huamak,Train,4141.0,-660.0,0.6234898018587334,4565.0,1084.4916957244106,6074.0,991.6679551812172,0.0
2024-07-01,Huamak,Train,7025.0,2884.0,1.0,6991.0,1168.8275973730783,6017.0,1100.0774215178214,1.0
2024-07-02,Huamak,Train,6683.0,-342.0,0.6234898018587336,6729.0,1170.742784161678,6104.0,1159.374975291987,1.0
2024-07-03,Huamak,Train,6992.0,309.0,-0.22252093395631434,6743.0,1207.884612906054,6089.142857142857,1149.7904778076334,1.0
2024-07-04,Huamak,Train,6672.0,-320.0,-0.900968867902419,6765.0,1226.8672649126534,6182.142857142857,1198.8386642318067,1.0
2024-07-05,Huamak,Train,7141.0,469.0,-0.9009688679024191,7168.0,1234.1285531557298,6197.571428571428,1205.249885174956,1.0
2024-07-06,Huamak,Train,4587.0,-2554.0,-0.2225209339563146,4805.0,1230.7177348430112,6207.857142857143,1214.2002070734059,0.0
2024-07-07,Huamak,Train,4089.0,-498.0,0.6234898018587334,4252.0,1263.4912515950052,6177.285714285715,1257.4498948646813,0.0
2024-07-08,Huamak,Train,6454.0,2365.0,1.0,7008.0,1331.1632399629063,6169.857142857143,1271.5589419516118,1.0
2024-07-09,Huamak,Train,6873.0,419.0,0.6234898018587336,7116.0,1304.253024677698,6088.285714285715,1225.0213214859573,1.0
2024-07-10,Huamak,Train,6897.0,24.0,-0.22252093395631434,6982.0,1291.5946769493055,6115.428571428572,1242.37660113493,1.0
2024-07-11,Huamak,Train,7059.0,162.0,-0.900968867902419,6870.0,1298.7040610143674,6101.857142857143,1231.6780462132838,1.0
2024-07-12,Huamak,Train,6946.0,-113.0,-0.9009688679024191,7138.0,1313.048597367055,6157.142857142857,1269.635699531078,1.0
2024-07-13,Huamak,Train,4477.0,-2469.0,-0.2225209339563146,4649.0,1297.6658348926317,6129.285714285715,1246.3772454980071,0.0
2024-07-14,Huamak,Test,4044.0,-433.0,0.6234898018587334,4006.0,1326.6911758922827,6113.571428571428,1269.5413682563667,0.0
2024-07-15,Huamak,Test,6777.0,2733.0,1.0,6656.0,1357.5556991116232,6107.142857142857,1281.5588721775935,1.0
2024-07-16,Huamak,Test,6881.0,104.0,0.6234898018587336,7002.0,1352.4019372952598,6153.285714285715,1301.7842517465015,1.0
2024-07-17,Huamak,Test,6817.0,-64.0,-0.22252093395631434,7049.0,1337.004095872905,6154.428571428572,1302.524709572751,1.0
2024-07-18,Huamak,Test,6833.0,16.0,-0.900968867902419,7022.0,1319.6424660093394,6143.0,1295.2540291386708,1.0
2024-07-19,Huamak,Test,7048.0,215.0,-0.9009688679024191,6998.0,1334.9194018830433,6110.714285714285,1271.2097537759846,1.0
2024-07-20,Huamak,Test,4138.0,-2910.0,-0.2225209339563146,4507.0,1348.4071378941085,6125.285714285715,1282.910845731378,0.0
2024-07-21,Huamak,Test,3804.0,-334.0,0.6234898018587334,3894.0,1423.0982631802483,6076.857142857143,1359.6079617021123,0.0
2024-07-22,Huamak,Test,3942.0,138.0,1.0,6564.0,1484.347411523061,6042.571428571428,1421.052761997568,0.0
2024-07-23,Huamak,Test,6915.0,2973.0,0.6234898018587336,6844.0,1683.7766931457775,5637.571428571428,1572.746308970691,1.0
2024-07-24,Huamak,Test,6971.0,56.0,-0.22252093395631434,6887.0,1684.2475075435452,5642.428571428572,1577.2724196264467,1.0
2024-07-25,Huamak,Test,7103.0,132.0,-0.900968867902419,7147.0,1722.3875317488184,5664.428571428572,1597.3324489225563,1.0
2024-07-26,Huamak,Test,7211.0,108.0,-0.9009688679024191,7115.0,1734.1226819894991,5703.0,1633.112570114701,1.0
2024-07-27,Huamak,Test,4473.0,-2738.0,-0.2225209339563146,4158.0,1765.8433166755185,5726.285714285715,1656.4813827594162,0.0
2024-07-28,Huamak,Test,4029.0,-444.0,0.6234898018587334,3661.0,1739.105777335548,5774.142857142857,1607.0482702324523,0.0
2024-07-29,Huamak,Test,3674.0,-355.0,1.0,3783.0,1668.9342336324855,5806.285714285715,1562.7141681793712,0.0
2024-07-30,Huamak,Test,7102.0,3428.0,0.6234898018587336,6848.0,1722.9628274463385,5768.0,1618.2950905196412,1.0
2024-07-31,Huamak,Test,7096.0,-6.0,-0.22252093395631434,7175.0,1753.7427052422636,5794.714285714285,1641.7584794243878,1.0
2024-08-01,Huamak,Test,7106.0,10.0,-0.900968867902419,7229.0,1768.5798849709292,5812.571428571428,1657.2914506449747,1.0
2024-08-02,Huamak,Test,7075.0,-31.0,-0.9009688679024191,7337.0,1772.408033748215,5813.0,1657.6811112715977,1.0
2024-08-03,Huamak,Test,5033.0,-2042.0,-0.2225209339563146,4345.0,1755.9257767153226,5793.571428571428,1639.2598794519818,0.0
2024-08-04,Huamak,Test,4252.0,-781.0,0.6234898018587334,4029.0,1696.7242669612563,5873.571428571428,1576.5361669540778,0.0
2024-08-05,Huamak,Test,7244.0,2992.0,1.0,3527.0,1716.6981735435013,5905.428571428572,1534.749909827088,1.0
2024-08-06,Huamak,Test,7360.0,116.0,0.6234898018587336,7120.0,1420.3744140861047,6415.428571428572,1233.1898822623532,1.0
2024-08-07,Huamak,Test,7357.0,-3.0,-0.22252093395631434,7287.0,1441.141098805608,6452.285714285715,1260.6790120520452,1.0
2024-08-08,Huamak,Test,7183.0,-174.0,-0.900968867902419,7258.0,1446.311383847748,6489.571428571428,1286.4860223547842,1.0
2024-08-09,Huamak,Test,7491.0,308.0,-0.9009688679024191,7216.0,1456.7351296976422,6500.571428571428,1292.948163067994,1.0
2024-08-10,Huamak,Test,4774.0,-2717.0,-0.2225209339563146,4826.0,1499.071935120738,6560.0,1332.700766613901,0.0
2024-08-11,Huamak,Test,3911.0,-863.0,0.6234898018587334,3922.0,1517.769572824032,6523.0,1384.740168166317,0.0
2024-08-12,Huamak,Test,3479.0,-432.0,1.0,7284.0,1528.619389545745,6474.285714285715,1480.6261867067776,0.0
2024-08-13,Huamak,Test,7316.0,3837.0,0.6234898018587336,7343.0,1842.7455447937227,5936.428571428572,1803.1346647013327,1.0
2024-08-14,Huamak,Test,7389.0,73.0,-0.22252093395631434,7339.0,1834.825591815452,5930.142857142857,1797.4126245403727,1.0
2024-08-15,Huamak,Test,7400.0,11.0,-0.900968867902419,7365.0,1833.2049089218615,5934.714285714285,1801.6820579933647,1.0
2024-08-16,Huamak,Test,7450.0,50.0,-0.9009688679024191,7624.0,1831.042937261497,5965.714285714285,1828.408571616823,1.0
2024-08-17,Huamak,Test,4780.0,-2670.0,-0.2225209339563146,4729.0,1816.2019895007932,5959.857142857143,1822.7650633557914,0.0
2024-08-18,Huamak,Test,4049.0,-731.0,0.6234898018587334,3884.0,1788.1438101322437,5960.714285714285,1822.1157769916465,0.0
2024-08-19,Huamak,Test,7072.0,3023.0,1.0,3512.0,1768.1213059009624,5980.428571428572,1796.8137407777094,1.0
2024-08-20,Huamak,Test,7280.0,208.0,0.6234898018587336,7278.0,1432.8418648000827,6493.714285714285,1441.144535231813,1.0
2024-08-21,Huamak,Test,7258.0,-22.0,-0.22252093395631434,7326.0,1449.768339458138,6488.571428571428,1437.781376188408,1.0
2024-08-22,Huamak,Test,7514.0,256.0,-0.900968867902419,7348.0,1453.3067876562015,6469.857142857143,1424.902853831478,1.0
2024-08-23,Huamak,Test,7699.0,185.0,-0.9009688679024191,7524.0,1463.3767376142223,6486.142857142857,1437.8978207289592,1.0
2024-08-24,Huamak,Test,4764.0,-2935.0,-0.2225209339563146,5006.0,1462.6373928137868,6521.714285714285,1468.471168061708,0.0
2024-08-25,Huamak,Test,4314.0,-450.0,0.6234898018587334,3988.0,1510.3229235277145,6519.428571428572,1471.6430564896611,0.0
2024-08-26,Huamak,Test,7049.0,2735.0,1.0,7358.0,1386.5323309471992,6557.285714285715,1399.1226672794573,1.0
2024-08-27,Huamak,Test,7305.0,256.0,0.6234898018587336,7459.0,1364.0921278760104,6554.0,1397.7387691076656,1.0
2024-08-28,Huamak,Test,7268.0,-37.0,-0.22252093395631434,7366.0,1355.7906496632343,6557.571428571428,1399.9331956850287,1.0
2024-08-29,Huamak,Test,7070.0,-198.0,-0.900968867902419,7456.0,1341.4209417096156,6559.0,1400.7719300442684,1.0
2024-08-30,Huamak,Test,7436.0,366.0,-0.9009688679024191,7517.0,1318.7846316824723,6495.571428571428,1359.7736156118904,1.0
2024-08-31,Huamak,Test,5103.0,-2333.0,-0.2225209339563146,4755.0,1333.052476372132,6458.0,1324.1468951743793,0.0
2024-09-01,Huamak,Test,4286.0,-817.0,0.6234898018587334,4441.0,1267.704543465779,6506.428571428572,1256.3280963642549,0.0
2024-09-02,Huamak,Test,7180.0,2894.0,1.0,7052.0,1337.7941332122489,6502.428571428572,1264.4899969477415,1.0
2024-09-03,Huamak,Test,7608.0,428.0,0.6234898018587336,7379.0,1345.6249389003035,6521.142857142857,1274.8542960630527,1.0
2024-09-04,Huamak,Test,7301.0,-307.0,-0.22252093395631434,7207.0,1364.77341569597,6564.428571428572,1310.5489762109478,1.0
2024-09-05,Huamak,Test,7362.0,61.0,-0.900968867902419,7235.0,1385.5607597819692,6569.142857142857,1313.5575648559982,1.0
2024-09-06,Huamak,Test,7599.0,237.0,-0.9009688679024191,7625.0,1404.8155106801703,6610.857142857143,1336.5493417218406,1.0
2024-09-07,Huamak,Test,4826.0,-2773.0,-0.2225209339563146,5066.0,1394.494258896467,6634.142857142857,1354.6189413227683,0.0
2024-09-08,Huamak,Test,4140.0,-686.0,0.6234898018587334,4196.0,1428.7696338691676,6594.571428571428,1409.726670569238,0.0
2024-09-09,Huamak,Test,6993.0,2853.0,1.0,7164.0,1479.1853291914463,6573.714285714285,1450.077551292292,1.0
2024-09-10,Huamak,Test,7291.0,298.0,0.6234898018587336,7552.0,1466.022899840624,6547.0,1438.724666733219,1.0
2024-09-11,Huamak,Test,7082.0,-209.0,-0.22252093395631434,7442.0,1397.3185545383392,6501.714285714285,1404.3403806634105,1.0
2024-09-12,Huamak,Test,7117.0,35.0,-0.900968867902419,7459.0,1360.4192281022963,6470.428571428572,1385.8844176364667,1.0
2024-09-13,Huamak,Test,7243.0,126.0,-0.9009688679024191,7533.0,1325.053817415576,6435.428571428572,1362.5120008208746,1.0
2024-09-14,Huamak,Test,4538.0,-2705.0,-0.2225209339563146,4889.0,1282.1815301237375,6384.571428571428,1317.7507170860904,0.0
2024-09-15,Huamak,Test,3908.0,-630.0,0.6234898018587334,4019.0,1346.2358280635221,6343.428571428572,1377.6570518024098,0.0
2024-09-16,Huamak,Test,7051.0,3143.0,1.0,6922.0,1431.0529589880816,6310.285714285715,1440.8423131725858,1.0
2024-09-17,Huamak,Test,7295.0,244.0,0.6234898018587336,6430.0,1443.4553286175012,6318.571428571428,1445.5816427010416,1.0
2024-09-18,Huamak,Test,7239.0,-56.0,-0.22252093395631434,7108.0,1510.1877051419392,6319.142857142857,1446.0308236192957,1.0
2024-09-19,Huamak,Test,7161.0,-78.0,-0.900968867902419,7174.0,1506.5758874885382,6341.571428571428,1460.975456917138,1.0
2024-09-20,Huamak,Test,7349.0,188.0,-0.9009688679024191,7230.0,1498.29218652119,6347.857142857143,1464.9569309449898,1.0
2024-09-21,Huamak,Test,4577.0,-2772.0,-0.2225209339563146,4554.0,1514.7923321445028,6363.0,1476.256188245552,0.0
2024-09-22,Huamak,Test,3976.0,-601.0,0.6234898018587334,3714.0,1515.5675347476022,6368.571428571428,1468.272665089006,0.0
2024-09-23,Huamak,Test,6790.0,2814.0,1.0,7053.0,1480.9980868769903,6378.285714285715,1449.3833992754264,1.0
2024-09-24,Huamak,Test,6563.0,-227.0,0.6234898018587336,7349.0,1456.8002445019442,6341.0,1432.4516280372684,1.0
2024-09-25,Huamak,Test,6911.0,348.0,-0.22252093395631434,7066.0,1400.309846664887,6236.428571428572,1376.8398426763047,1.0
2024-09-26,Huamak,Test,6910.0,-1.0,-0.900968867902419,7084.0,1398.14615354284,6189.571428571428,1342.1783111969812,1.0
2024-09-27,Huamak,Test,7114.0,204.0,-0.9009688679024191,7379.0,1399.3254157084375,6153.714285714285,1314.9777836254627,1.0
2024-09-28,Huamak,Test,4833.0,-2281.0,-0.2225209339563146,4550.0,1369.99120608925,6120.142857142857,1281.961443592243,0.0
2024-09-29,Huamak,Test,4071.0,-762.0,0.6234898018587334,3836.0,1318.8249459633414,6156.714285714285,1233.3312226494015,0.0
2024-09-30,Huamak,Test,6853.0,2782.0,1.0,6671.0,1265.7767048996593,6170.285714285715,1205.5452036714344,1.0
2024-10-01,Huamak,Test,7015.0,162.0,0.6234898018587336,6758.0,1275.9855947835817,6179.285714285715,1211.164826972448,1.0
2024-10-02,Huamak,Test,6671.0,-344.0,-0.22252093395631434,7045.0,1304.2661866790297,6243.857142857143,1246.5630654685847,1.0
2024-10-03,Huamak,Test,7091.0,420.0,-0.900968867902419,7095.0,1299.0492494054736,6209.571428571428,1228.322685228755,1.0
2024-10-04,Huamak,Test,7265.0,174.0,-0.9009688679024191,7156.0,1290.8761513387758,6235.428571428572,1247.2834290492724,1.0
2024-10-05,Huamak,Test,4831.0,-2434.0,-0.2225209339563146,4827.0,1307.287449718098,6257.0,1266.173237225706,0.0
2024-10-06,Huamak,Test,4085.0,-746.0,0.6234898018587334,4016.0,1280.3724532524086,6256.714285714285,1266.54829020789,0.0
2024-10-07,Huamak,Test,7099.0,3014.0,1.0,6823.0,1306.8590115962963,6258.714285714285,1262.5262656390676,1.0
2024-10-08,Huamak,Test,7130.0,31.0,0.6234898018587336,7092.0,1320.4365259442013,6293.857142857143,1285.0483037057786,1.0
2024-10-09,Huamak,Test,7021.0,-109.0,-0.22252093395631434,6989.0,1325.896641809563,6310.285714285715,1296.4884257467143,1.0
2024-10-10,Huamak,Test,7286.0,265.0,-0.900968867902419,7013.0,1344.459866761855,6360.285714285715,1319.2670584186221,1.0
2024-10-11,Huamak,Test,7268.0,-18.0,-0.9009688679024191,7292.0,1361.953586370895,6388.142857142857,1339.1766660366713,1.0
2024-10-12,Huamak,Test,4790.0,-2478.0,-0.2225209339563146,4976.0,1370.2502725866473,6388.571428571428,1339.504492606963,0.0
2024-10-13,Huamak,Test,3931.0,-859.0,0.6234898018587334,3928.0,1377.961952615933,6382.714285714285,1347.5159509613197,0.0
2024-10-14,Huamak,Test,4103.0,172.0,1.0,7002.0,1367.5388390062083,6360.714285714285,1391.8105371883503,0.0
2024-10-15,Huamak,Test,7130.0,3027.0,0.6234898018587336,7147.0,1604.5452107476779,5932.714285714285,1575.4755593455616,1.0
2024-10-16,Huamak,Test,6970.0,-160.0,-0.22252093395631434,7190.0,1602.717216538979,5932.714285714285,1575.4755593455618,1.0
2024-10-17,Huamak,Test,7060.0,90.0,-0.900968867902419,7207.0,1591.2226805345617,5925.428571428572,1569.711423281657,1.0
2024-10-18,Huamak,Test,7349.0,289.0,-0.9009688679024191,7365.0,1574.6950422829345,5893.142857142857,1539.0887378111495,1.0
2024-10-19,Huamak,Test,4645.0,-2704.0,-0.2225209339563146,4932.0,1535.217977387972,5904.714285714285,1551.4034199487073,0.0
2024-10-20,Huamak,Test,4132.0,-513.0,0.6234898018587334,3963.0,1542.0752097031227,5884.0,1569.6286184954627,0.0
2024-10-21,Huamak,Test,6589.0,2457.0,1.0,3972.0,1550.4339638276936,5912.714285714285,1529.2660237605965,1.0
2024-10-22,Huamak,Test,7008.0,419.0,0.6234898018587336,7132.0,1308.5923007276872,6267.857142857143,1312.2079901920151,1.0
2024-10-23,Huamak,Test,3862.0,-3146.0,-0.22252093395631434,7097.0,1287.34348100855,6250.428571428572,1299.5982529411071,0.0
2024-10-24,Huamak,Test,6758.0,2896.0,-0.900968867902419,7076.0,1458.790137979636,5806.428571428572,1524.280689062089,1.0
2024-10-25,Huamak,Test,7178.0,420.0,-0.9009688679024191,7084.0,1411.0550932513072,5763.285714285715,1486.6969781236137,1.0
2024-10-26,Huamak,Test,4424.0,-2754.0,-0.2225209339563146,4868.0,1401.8382489397468,5738.857142857143,1457.4153410028512,0.0
2024-10-27,Huamak,Test,3978.0,-446.0,0.6234898018587334,3923.0,1451.141586738484,5707.285714285715,1487.1508233627662,0.0
