Station,Direction,params,mean_test_score,rank_test_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,RMSE
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",-660.5787570082894,75,poisson,10,1,2,660.5787570082894
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2}",-661.4118568576475,76,squared_error,30,2,2,661.4118568576475
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",-661.4118568576475,76,squared_error,20,2,2,661.4118568576475
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",-661.4118568576475,76,squared_error,,2,2,661.4118568576475
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",-663.2076266234213,79,poisson,,1,2,663.2076266234213
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2}",-663.2076266234213,79,poisson,30,1,2,663.2076266234213
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",-664.2259136971395,81,poisson,20,1,5,664.2259136971395
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",-665.9614666561605,82,poisson,,1,5,665.9614666561605
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5}",-665.9614666561605,82,poisson,30,1,5,665.9614666561605
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",-666.380786979352,84,squared_error,10,2,10,666.380786979352
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",-667.2187205517109,85,squared_error,20,2,10,667.2187205517109
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10}",-667.2187205517109,85,squared_error,30,2,10,667.2187205517109
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",-667.2187205517109,85,squared_error,,2,10,667.2187205517109
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",-667.5984370354893,88,poisson,20,1,2,667.5984370354893
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",-671.0828976913635,89,squared_error,20,1,10,671.0828976913635
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",-671.0828976913635,89,squared_error,,1,10,671.0828976913635
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10}",-671.0828976913635,89,squared_error,30,1,10,671.0828976913635
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",-672.8306728255905,92,squared_error,10,1,10,672.8306728255905
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",-674.7664177398813,93,squared_error,10,1,2,674.7664177398813
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",-676.6358312991898,94,squared_error,10,2,2,676.6358312991898
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-678.2570501617448,95,squared_error,30,4,20,678.2570501617448
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-678.2570501617448,95,squared_error,20,4,20,678.2570501617448
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-678.2570501617448,95,squared_error,,4,20,678.2570501617448
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-678.6368664726715,98,squared_error,10,4,20,678.6368664726715
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 20}",-679.5386461054909,99,poisson,20,2,20,679.5386461054909
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",-679.5386461054909,99,poisson,,2,20,679.5386461054909
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 20}",-679.5386461054909,99,poisson,30,2,20,679.5386461054909
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-680.1856184469896,102,poisson,,4,20,680.1856184469896
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-680.1856184469896,102,poisson,30,4,20,680.1856184469896
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-680.1856184469896,102,poisson,20,4,20,680.1856184469896
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",-680.3133684410666,105,absolute_error,,2,5,680.3133684410666
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",-680.3133684410666,105,absolute_error,20,2,5,680.3133684410666
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5}",-680.3133684410666,105,absolute_error,30,2,5,680.3133684410666
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",-680.3766910331076,108,squared_error,,2,5,680.3766910331076
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",-680.3766910331076,108,squared_error,20,2,5,680.3766910331076
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5}",-680.3766910331076,108,squared_error,30,2,5,680.3766910331076
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-680.4148060226516,111,poisson,10,4,20,680.4148060226516
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",-680.4239976433059,112,squared_error,10,1,5,680.4239976433059
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",-680.4350645628365,113,poisson,10,2,20,680.4350645628365
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",-681.7796583024245,114,squared_error,,1,5,681.7796583024245
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5}",-681.7796583024245,114,squared_error,30,1,5,681.7796583024245
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",-682.0950557368523,116,squared_error,20,1,5,682.0950557368523
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",-682.6137537592193,117,poisson,,1,20,682.6137537592193
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 20}",-682.6137537592193,117,poisson,30,1,20,682.6137537592193
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 20}",-682.6137537592193,117,poisson,20,1,20,682.6137537592193
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",-683.2997021683734,120,absolute_error,10,1,2,683.2997021683734
Huamak,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",-684.3382171956122,121,poisson,10,1,20,684.3382171956122
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",-687.5813713485792,122,absolute_error,10,2,5,687.5813713485792
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",-689.6680082079898,123,absolute_error,20,1,5,689.6680082079898
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",-692.937496924376,124,absolute_error,10,1,5,692.937496924376
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-693.1484513571244,125,absolute_error,10,4,10,693.1484513571244
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",-695.2906475079972,126,absolute_error,10,2,2,695.2906475079972
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",-696.5789030631616,127,squared_error,10,2,20,696.5789030631616
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-696.72220536771,128,absolute_error,20,4,20,696.72220536771
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-696.72220536771,128,absolute_error,30,4,20,696.72220536771
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-696.72220536771,128,absolute_error,,4,20,696.72220536771
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-696.748830245835,131,absolute_error,10,4,20,696.748830245835
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",-697.3828296897476,132,squared_error,20,1,2,697.3828296897476
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 20}",-697.7044310434974,133,squared_error,20,2,20,697.7044310434974
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 20}",-697.7044310434974,133,squared_error,30,2,20,697.7044310434974
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",-697.7044310434974,133,squared_error,,2,20,697.7044310434974
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",-698.2153401663714,136,absolute_error,,1,5,698.2153401663714
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5}",-698.2153401663714,136,absolute_error,30,1,5,698.2153401663714
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10}",-698.964952045348,138,absolute_error,30,4,10,698.964952045348
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",-698.964952045348,138,absolute_error,,4,10,698.964952045348
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",-698.964952045348,138,absolute_error,20,4,10,698.964952045348
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",-700.4481266244136,141,squared_error,,1,2,700.4481266244136
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2}",-700.4481266244136,141,squared_error,30,1,2,700.4481266244136
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",-700.6319695362675,143,absolute_error,10,4,5,700.6319695362675
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",-700.6319695362675,143,absolute_error,10,4,2,700.6319695362675
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",-700.7118764045629,145,absolute_error,10,2,10,700.7118764045629
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",-700.9755036477669,146,absolute_error,20,2,10,700.9755036477669
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",-700.9755036477669,146,absolute_error,,2,10,700.9755036477669
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10}",-700.9755036477669,146,absolute_error,30,2,10,700.9755036477669
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",-701.1561607721125,149,absolute_error,20,4,5,701.1561607721125
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",-701.1561607721125,149,absolute_error,,4,2,701.1561607721125
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",-701.1561607721125,149,absolute_error,20,4,2,701.1561607721125
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",-701.1561607721125,149,absolute_error,,4,5,701.1561607721125
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2}",-701.1561607721125,149,absolute_error,30,4,2,701.1561607721125
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5}",-701.1561607721125,149,absolute_error,30,4,5,701.1561607721125
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 20}",-702.8739189879859,155,squared_error,20,1,20,702.8739189879859
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",-702.8739189879859,155,squared_error,,1,20,702.8739189879859
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 20}",-702.8739189879859,155,squared_error,30,1,20,702.8739189879859
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2}",-703.8831502498808,158,absolute_error,30,2,2,703.8831502498808
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",-703.8831502498808,158,absolute_error,,2,2,703.8831502498808
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",-703.8831502498808,158,absolute_error,20,2,2,703.8831502498808
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",-704.9889566056345,161,absolute_error,20,1,10,704.9889566056345
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",-705.3669032667297,162,absolute_error,,1,10,705.3669032667297
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10}",-705.3669032667297,162,absolute_error,30,1,10,705.3669032667297
Huamak,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",-706.00770577473,164,squared_error,10,1,20,706.00770577473
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",-706.5046424362574,165,absolute_error,10,1,10,706.5046424362574
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",-707.713116592466,166,absolute_error,,1,2,707.713116592466
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2}",-707.713116592466,166,absolute_error,30,1,2,707.713116592466
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",-712.9314814657804,168,absolute_error,20,1,2,712.9314814657804
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",-714.1581653664527,169,absolute_error,,8,2,714.1581653664527
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",-714.1581653664527,169,absolute_error,,8,5,714.1581653664527
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",-714.1581653664527,169,absolute_error,,8,10,714.1581653664527
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 10}",-714.1581653664527,169,absolute_error,30,8,10,714.1581653664527
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-714.1581653664527,169,absolute_error,10,8,2,714.1581653664527
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 5}",-714.1581653664527,169,absolute_error,30,8,5,714.1581653664527
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2}",-714.1581653664527,169,absolute_error,30,8,2,714.1581653664527
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-714.1581653664527,169,absolute_error,10,8,5,714.1581653664527
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-714.1581653664527,169,absolute_error,10,8,10,714.1581653664527
Huamak,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",-714.1581653664527,169,absolute_error,20,8,10,714.1581653664527
